DHQ Food Group Code,DHQ Food Group Name,CSFII 1994-96 Food Code,Category,Description,Nutrient Data Bank Number,Data.Alpha Carotene,Data.Beta Carotene,Data.Beta Cryptoxanthin,Data.Carbohydrate,Data.Cholesterol,Data.Choline,Data.Fiber,Data.Lutein and Zeaxanthin,Data.Lycopene,Data.Niacin,Data.Protein,Data.Retinol,Data.Riboflavin,Data.Selenium,Data.Sugar Total,Data.Thiamin,Data.Water,Data.Fat.Monosaturated Fat,Data.Fat.Polysaturated Fat,Data.Fat.Saturated Fat,Data.Fat.Total Lipid,Data.Major Minerals.Calcium,Data.Major Minerals.Copper,Data.Major Minerals.Iron,Data.Major Minerals.Magnesium,Data.Major Minerals.Phosphorus,Data.Major Minerals.Potassium,Data.Major Minerals.Sodium,Data.Major Minerals.Zinc,Data.Vitamins.Vitamin A - RAE,Data.Vitamins.Vitamin B12,Data.Vitamins.Vitamin B6,Data.Vitamins.Vitamin C,Data.Vitamins.Vitamin E,Data.Vitamins.Vitamin K,Food Group,Subgroup,Food Item,Serving size,Oxalate Category,Oxalate Value,Food Description in 1994-96 CSFII,GI Value,"GI Links to:   Foster-Powel K, Holt, SHA, Brand-Miller JC. International table of glycemic index and glycemic load values: 2002. Am J Clin Nutri 2002;76:5-56."
75.2,"Ice cream/ice milk, lowfat",13130300,Light ice cream,"Light ice cream, vanilla",13130300,0,13,0,25.44,27,24.5,0.2,0,0,0.105,4.38,106,0.188,2.0,14.29,0.041,62.68,1.568,0.48,3.488,6.14,148,0.024,0.19,12,89,202,85,0.52,107,0.5,0.037,1.0,0.2,1.6,Dairy,Ice Creams,Ice Cream Light,1/2 cup,Little or None,0,"Light ice cream, flavors other than chocolate (formerly ice milk)",50.0,"367;DAIRY PRODUCTS AND ALTERNATIVES;;Ice cream, reduced- or low-fat;Ice-cream, low-fat, vanilla (Light; Peter's, Sydney, Australia)"
100.1,Puddings/custards,13210300,Custard,Custard,13210300,0,3,2,10.96,73,53.3,0.0,89,0,0.107,5.11,79,0.197,7.1,10.93,0.043,79.58,1.016,0.395,1.56,3.43,119,0.014,0.31,13,124,160,86,0.6,79,0.39,0.068,0.0,0.21,0.2,"Cakes, Candies, Cookies & Pudding Snacks","Cakes, Candies, Cookies & Pudding Snacks",Custard,1 cup,Very Low,1,Custard,38.0,;DAIRY PRODUCTS AND ALTERNATIVES;Custard;;Mean of 3 studies
100.1,Puddings/custards,13210410,Pudding,"Pudding, rice",13210410,0,4,0,18.39,12,7.8,0.3,9,0,0.217,3.23,19,0.183,3.2,11.59,0.027,75.15,0.556,0.129,1.208,2.15,95,0.023,0.11,8,82,125,97,0.43,19,0.15,0.052,1.3,0.07,0.2,"Cakes, Candies, Cookies & Pudding Snacks","Cakes, Candies, Cookies & Pudding Snacks",Rice Pudding,1/2 cup,Very Low,2,"Pudding, rice",54.0,"274;CEREAL GRAINS;Rice, white;Rice, boiled white, type NS;Mean of 12 studies
378;DAIRY PRODUCTS AND ALTERNATIVES;;Pudding;Mean of 2 foods"
100.1,Puddings/custards,13220110,Pudding,"Pudding, flavors other than chocolate, made from dry mix",13220110,0,3,0,19.42,7,15.1,0.0,0,0,0.093,2.79,49,0.119,1.7,19.43,0.048,74.76,0.375,0.056,1.043,1.76,107,0.016,0.0,10,202,133,264,0.36,49,0.47,0.05,0.1,0.03,0.2,"Cakes, Candies, Cookies & Pudding Snacks","Cakes, Candies, Cookies & Pudding Snacks",Vanilla Pudding,1 cup,Very Low,1,"Pudding, flavors other than chocolate, prepared from dry mix, milk added",44.0,378;DAIRY PRODUCTS AND ALTERNATIVES;;Pudding;Mean of 2 foods
100.1,Puddings/custards,13220120,Pudding,"Pudding, chocolate, made from dry mix",13220120,0,3,0,20.35,7,15.2,0.7,1,0,0.133,3.14,48,0.122,2.0,16.63,0.048,73.04,0.437,0.118,1.101,1.98,104,0.067,0.24,18,97,172,362,0.46,48,0.46,0.051,0.1,0.04,0.4,"Cakes, Candies, Cookies & Pudding Snacks","Cakes, Candies, Cookies & Pudding Snacks","Chocolate Pudding, Instant",1/4 box or 1 oz,Low,4,"Pudding, chocolate, prepared from dry mix, milk added",44.0,378;DAIRY PRODUCTS AND ALTERNATIVES;;Pudding;Mean of 2 foods
110.1,"Veal, venison, lamb, plain",23321100,Venison/deer,"Venison/deer, roasted",23321100,0,0,0,0.0,112,133.4,0.0,0,0,7.389,36.08,0,0.653,17.6,0.0,0.152,59.45,0.89,0.261,2.227,3.93,6,0.283,4.98,28,260,311,267,8.59,0,3.04,0.478,0.0,0.75,1.5,Meats & Fish,Meat & Meat Alternatives,Venison,3 oz,Little or None,0,"Venison/deer, roasted",0.0,"1009;IMPUTED VALUES;Food, NFS;Without carbohydrate;Imputed value"
110.1,"Veal, venison, lamb, plain",23321900,Venison/deer jerky,Venison/deer jerky,23321900,0,0,0,14.72,129,122.8,0.0,0,0,6.319,32.2,0,0.406,14.9,14.75,0.445,23.39,7.32,1.907,9.604,22.41,18,0.208,4.32,26,253,391,2955,6.22,0,1.94,0.343,0.0,0.74,1.8,Meats & Fish,Meat & Meat Alternatives,Venison,3 oz,Little or None,0,Venison/deer jerky,50.0,"1008;IMPUTED VALUES;Food, NFS;With carbohydrate;Imputed value"
140.1,"Ham, not luncheon",22300130,Ham,"Ham, fried, lean and fat eaten",22300130,0,0,0,1.27,52,76.2,0.0,0,0,5.281,19.13,6,0.222,25.1,1.09,0.543,64.68,5.129,2.999,2.825,11.53,7,0.13,1.05,18,243,318,1128,2.1,6,0.52,0.359,0.0,0.86,6.1,Meats & Fish,Meat & Meat Alternatives,Ham,3 oz,Little or None,0,"Ham, fried, lean and fat eaten",50.0,"1008;IMPUTED VALUES;Food, NFS;With carbohydrate;Imputed value"
140.1,"Ham, not luncheon",22300170,Ham,"Ham, breaded or floured, fried, lean only eaten",22300170,0,0,0,6.78,61,86.2,0.4,23,0,4.806,19.63,12,0.233,27.0,1.39,0.526,61.01,3.909,2.515,2.197,9.22,24,0.121,1.21,21,227,282,1134,2.03,12,0.53,0.37,0.0,0.76,5.5,Meats & Fish,Meat & Meat Alternatives,Ham,3 oz,Little or None,0,"Ham, breaded or floured, fried, lean only eaten",95.0,1010;IMPUTED VALUES;Breading/coating;Flour as an ingredient;Imputed value
140.1,"Ham, not luncheon",22301110,Ham,"Ham, fresh, cooked, lean and fat eaten",22301110,0,0,0,0.0,93,91.4,0.0,0,0,4.536,26.61,3,0.31,44.9,0.0,0.63,54.58,7.814,1.666,6.416,17.46,14,0.099,1.0,22,261,349,382,2.94,3,0.67,0.399,0.3,0.22,0.0,Meats & Fish,Meat & Meat Alternatives,Ham,3 oz,Little or None,0,"Ham, fresh, cooked, lean and fat eaten",0.0,"1009;IMPUTED VALUES;Food, NFS;Without carbohydrate;Imputed value"
150.1,Pork,22101110,Pork chop,"Pork chop, broiled or baked, lean and fat eaten",22101110,0,0,0,0.0,84,74.6,0.0,0,0,8.2,27.69,1,0.249,47.7,0.0,0.565,59.13,5.068,1.578,3.274,10.5,8,0.068,0.5,31,276,459,514,1.92,1,0.64,0.558,0.0,0.2,0.0,Meats & Fish,Meat & Meat Alternatives,Pork,5 oz,Little or None,0,"Pork chop, broiled or baked, lean and fat eaten",0.0,"1009;IMPUTED VALUES;Food, NFS;Without carbohydrate;Imputed value"
150.1,Pork,22101140,Pork chop,"Pork chop, breaded or floured, broiled or baked, lean and fat eaten",22101140,0,0,0,8.82,77,69.5,0.6,0,0,8.259,26.78,1,0.275,46.4,0.76,0.631,51.42,4.728,1.685,3.121,10.19,30,0.093,1.05,33,271,441,556,1.92,1,0.63,0.521,0.0,0.19,0.8,Meats & Fish,Meat & Meat Alternatives,Pork,5 oz,Little or None,0,"Pork chop, breaded or floured, broiled or baked, lean and fat eaten",95.0,1010;IMPUTED VALUES;Breading/coating;Flour as an ingredient;Imputed value
160.1,"Bacon, regular",22601000,Pork bacon,"Pork bacon, smoked or cured, cooked",22601000,0,0,0,1.7,99,89.5,0.0,0,0,10.457,33.92,11,0.232,50.7,0.0,0.56,23.65,15.53,6.112,11.964,35.09,11,0.105,0.95,31,388,499,1684,3.06,11,1.09,0.535,0.0,0.42,0.0,Meats & Fish,Meat & Meat Alternatives,Bacon,2 slices,Little or None,0,"Pork bacon, smoked or cured, cooked",50.0,"1008;IMPUTED VALUES;Food, NFS;With carbohydrate;Imputed value"
160.1,"Bacon, regular",22601000,Pork bacon,"Pork bacon, smoked or cured, cooked",22601000,0,0,0,1.7,99,89.5,0.0,0,0,10.457,33.92,11,0.232,50.7,0.0,0.56,23.65,15.53,6.112,11.964,35.09,11,0.105,0.95,31,388,499,1684,3.06,11,1.09,0.535,0.0,0.42,0.0,Breakfast Items,Breakfast Items,Bacon,2 slices,Little or None,0,"Pork bacon, smoked or cured, cooked",50.0,"1008;IMPUTED VALUES;Food, NFS;With carbohydrate;Imputed value"
180.1,"Hot dogs, regular",25210220,Frankfurter or hot dog,"Frankfurter or hot dog, beef and pork",25210220,0,0,0,5.28,82,52.8,0.0,0,0,2.665,10.23,28,0.145,13.1,2.9,0.042,55.35,10.452,5.669,7.982,25.45,112,0.044,1.1,11,175,359,976,1.2,28,0.64,0.053,18.9,0.46,0.1,Meats & Fish,Meat & Meat Alternatives,Hot Dogs,1 dog,Very Low,1,"Frankfurter or hot dog, beef and pork",28.0,"489;MIXED MEALS AND CONVENIENCE FOODS;;;Sausages, NS (Canada)"
180.2,"Hot dogs, turky/lowfat",25210310,Frankfurter or hot dog,"Frankfurter or hot dog, chicken",25210310,0,0,0,4.01,81,50.9,0.0,0,0,3.486,12.87,0,0.181,15.9,1.27,0.032,61.04,6.038,4.157,4.24,18.2,156,0.075,1.55,14,172,392,911,1.94,0,0.73,0.12,0.0,0.65,0.0,Meats & Fish,Meat & Meat Alternatives,Chicken Dog,1 dog,Very Low,1,"Frankfurter or hot dog, chicken",28.0,"489;MIXED MEALS AND CONVENIENCE FOODS;;;Sausages, NS (Canada)"
180.2,"Hot dogs, turky/lowfat",25210410,Frankfurter or hot dog,"Frankfurter or hot dog, turkey",25210410,0,0,0,4.01,81,50.9,0.0,0,0,3.486,12.87,0,0.181,15.9,1.27,0.032,61.04,6.038,4.157,4.24,18.2,156,0.075,1.55,14,172,392,911,1.94,0,0.73,0.12,0.0,0.65,0.0,Meats & Fish,Meat & Meat Alternatives,Turkey Dogs,1 dog,Low,3,"Frankfurter or hot dog, turkey",28.0,"489;MIXED MEALS AND CONVENIENCE FOODS;;;Sausages, NS (Canada)"
230.1,"Liver, liverwurst",25110120,Beef liver,"Beef liver, braised",25110120,11,161,11,5.09,393,422.5,0.0,0,0,17.379,28.84,9349,3.396,35.8,0.0,0.192,58.32,1.115,1.1,2.922,5.22,6,14.164,6.49,21,493,349,401,5.26,9363,69.99,1.009,1.9,0.51,3.3,Meats & Fish,Meat & Meat Alternatives,Liver,3.5oz,Little or None,0,"Beef liver, braised",50.0,"1008;IMPUTED VALUES;Food, NFS;With carbohydrate;Imputed value"
240.1,"Cold cuts, regular",25220410,Bologna,"Bologna, NFS",25220410,0,0,0,6.31,92,59.3,0.0,0,0,3.187,10.34,0,0.158,14.4,1.97,0.047,55.93,10.269,4.59,7.389,23.77,125,0.035,1.24,15,212,320,1379,1.06,0,0.47,0.193,0.0,0.59,1.7,Meats & Fish,Meat & Meat Alternatives,Bologna,1 slice,Little or None,0,"Bologna, NFS",28.0,"489;MIXED MEALS AND CONVENIENCE FOODS;;;Sausages, NS (Canada)"
265.1,Turkey,24201060,Turkey,"Turkey, light meat, breaded, baked or fried, skin not eaten",24201060,0,0,0,6.46,68,72.0,0.4,0,0,11.133,27.26,3,0.221,29.3,0.56,0.119,62.16,1.207,1.036,0.976,3.69,26,0.079,1.02,32,229,241,197,1.6,3,0.77,0.701,0.0,0.14,1.3,Meats & Fish,Meat & Meat Alternatives,Turkey,5 oz,Little or None,0,"Turkey, light meat, breaded, baked or fried, skin not eaten",95.0,1010;IMPUTED VALUES;Breading/coating;Flour as an ingredient;Imputed value
265.1,Turkey,24201330,Turkey,"Turkey, light and dark meat, roasted, skin eaten",24201330,0,0,0,0.04,102,83.4,0.0,0,0,9.447,27.48,12,0.271,29.5,0.0,0.044,63.51,2.694,2.156,2.186,7.54,15,0.09,0.99,29,226,238,465,2.37,12,1.23,0.59,0.0,0.07,0.0,Meats & Fish,Meat & Meat Alternatives,Turkey,5 oz,Little or None,0,"Turkey, light and dark meat, roasted, skin eaten",0.0,"1009;IMPUTED VALUES;Food, NFS;Without carbohydrate;Imputed value"
280.1,"Tuna canned, oil pack",26155180,Tuna,"Tuna, canned, oil pack",26155180,0,0,0,0.0,18,29.3,0.0,0,0,12.4,29.13,23,0.12,76.0,0.0,0.038,59.83,2.949,2.885,1.534,8.21,13,0.071,1.39,31,311,207,416,0.9,23,2.2,0.11,0.0,0.87,44.0,Meats & Fish,Fish,Tuna Fish (in oil),3.5 oz,Little or None,0,"Tuna, canned, oil pack",0.0,Imputed
280.2,"Tuna canned, water pack",26155190,Tuna,"Tuna, canned, water pack",26155190,0,0,0,0.08,36,29.3,0.0,0,0,9.92,19.0,17,0.082,67.8,0.0,0.03,79.0,0.114,0.259,0.224,0.94,18,0.048,1.67,23,137,176,219,0.66,17,2.57,0.32,0.0,0.33,0.2,Meats & Fish,Fish,Tuna Fish (in water),3.5oz,Little or None,0,"Tuna, canned, water pack",0.0,Imputed
290.1,"Fish fried, FA",26109140,Cod,"Cod, coated, fried, made with oil",26109140,0,0,1,9.85,75,80.9,0.6,48,0,1.751,16.03,17,0.127,25.9,0.88,0.125,62.07,4.195,4.188,1.722,10.68,37,0.058,0.98,24,281,241,424,0.58,17,1.64,0.12,0.0,1.59,11.3,Meats & Fish,Fish,"Cod, pacific",3 oz or 1 fillet,Little or None,0,"Cod, floured or breaded, fried",95.0,1010;IMPUTED VALUES;Breading/coating;Flour as an ingredient;Imputed value
290.1,"Fish fried, FA",26121140,Mackerel,"Mackerel, coated, fried",26121140,0,0,1,9.85,88,81.4,0.6,48,0,8.351,19.29,44,0.387,41.8,0.88,0.213,46.54,7.984,6.506,4.142,20.47,44,0.11,2.1,58,200,334,407,0.87,44,4.78,0.319,0.6,2.28,14.1,Meats & Fish,Fish,Mackeral,3 oz,Little or None,0,"Mackerel, floured or breaded, fried",95.0,1010;IMPUTED VALUES;Breading/coating;Flour as an ingredient;Imputed value
290.1,"Fish fried, FA",26137140,Salmon,"Salmon, coated, fried, made with oil",26137140,0,0,1,9.85,74,106.2,0.6,48,0,7.641,20.5,40,0.175,33.1,0.88,0.16,54.87,5.283,4.741,2.341,14.08,37,0.096,1.16,30,264,353,395,0.65,40,3.31,0.499,0.0,1.47,11.6,Meats & Fish,Fish,Salmon (all types),4 oz,Little or None,0,"Salmon, floured or breaded, fried",95.0,1010;IMPUTED VALUES;Breading/coating;Flour as an ingredient;Imputed value
290.1,"Fish fried, FA",26149140,Swordfish,"Swordfish, coated, fried",26149140,0,0,1,9.85,91,80.9,0.6,48,0,7.44,19.78,41,0.135,55.3,0.88,0.156,53.05,6.696,5.029,3.027,16.0,35,0.075,1.16,32,259,397,400,0.88,41,1.21,0.447,0.0,2.86,11.4,Meats & Fish,Fish,Swordfish,1 piece,Little or None,0,"Swordfish, floured or breaded, fried",95.0,1010;IMPUTED VALUES;Breading/coating;Flour as an ingredient;Imputed value
290.1,"Fish fried, FA",26157140,Whiting,"Whiting, coated, fried, made with oil",26157140,0,0,1,9.85,92,80.9,0.6,48,0,1.926,18.62,37,0.127,33.7,0.88,0.142,58.93,4.37,4.409,1.86,11.45,72,0.068,1.13,25,231,253,393,1.07,37,1.89,0.15,0.0,1.39,11.4,Meats & Fish,Fish,Whiting,3 oz,Little or None,0,"Whiting, floured or breaded, fried",95.0,1010;IMPUTED VALUES;Breading/coating;Flour as an ingredient;Imputed value
290.1,"Fish fried, FA",26307140,Crab,"Crab, soft shell, coated, fried",26307140,0,0,1,10.21,122,97.9,0.6,49,0,3.155,18.93,16,0.172,44.5,0.91,0.123,56.91,4.398,4.425,1.888,11.36,112,0.764,1.31,39,250,271,693,3.7,16,2.63,0.155,2.3,2.8,12.0,Meats & Fish,Fish,Alaskan King Crab,3 oz or 1/2 leg,Little or None,0,"Crab, soft shell, floured or breaded, fried",95.0,1010;IMPUTED VALUES;Breading/coating;Flour as an ingredient;Imputed value
290.1,"Fish fried, FA",26319140,Shrimp,"Shrimp, coated, fried, made with oil",26319140,0,0,1,11.02,148,97.9,0.6,49,0,2.341,15.15,61,0.106,32.7,0.91,0.12,59.85,4.444,4.457,1.941,11.6,79,0.205,1.06,27,258,142,448,1.19,61,0.96,0.159,0.0,2.34,12.0,Meats & Fish,Fish,Shrimp,3 oz,Little or None,0,"Shrimp, floured, breaded, or battered, fried",95.0,1010;IMPUTED VALUES;Breading/coating;Flour as an ingredient;Imputed value
300.1,"Fish, not fried, NFA",26109120,Cod,"Cod, baked or broiled, made with oil",26109120,0,0,0,0.1,57,79.5,0.0,0,0,1.273,18.67,2,0.052,28.0,0.04,0.037,75.7,1.669,1.755,0.62,4.28,10,0.023,0.2,25,344,289,446,0.38,2,2.18,0.129,0.5,1.1,4.4,Meats & Fish,Fish,"Cod, pacific",3 oz or 1 fillet,Little or None,0,"Cod, baked or broiled",50.0,"1008;IMPUTED VALUES;Food, NFS;With carbohydrate;Imputed value"
300.1,"Fish, not fried, NFA",26109160,Cod,"Cod, steamed or poached",26109160,0,0,0,0.0,59,81.7,0.0,0,0,1.17,19.2,2,0.051,28.8,0.0,0.033,78.99,0.092,0.206,0.107,0.52,10,0.024,0.2,23,318,251,445,0.39,2,2.12,0.118,0.0,0.68,0.0,Meats & Fish,Fish,"Cod, pacific",3 oz or 1 fillet,Little or None,0,"Cod, steamed or poached",0.0,"1009;IMPUTED VALUES;Food, NFS;Without carbohydrate;Imputed value"
300.1,"Fish, not fried, NFA",26115120,Flounder,"Flounder, baked or broiled, made with oil",26115120,0,0,0,0.1,55,79.5,0.0,0,0,1.209,15.17,11,0.023,32.5,0.04,0.025,76.53,2.234,2.011,1.056,6.14,26,0.023,0.23,22,308,197,412,0.39,11,1.24,0.108,0.5,1.22,4.6,Meats & Fish,Fish,Flounder,3 oz,Little or None,0,"Flounder, baked or broiled",50.0,"1008;IMPUTED VALUES;Food, NFS;With carbohydrate;Imputed value"
300.1,"Fish, not fried, NFA",26115130,Flounder,"Flounder, coated, baked or broiled, made with oil",26115130,0,1,0,12.51,43,64.2,0.6,2,0,1.833,13.87,16,0.1,29.8,1.1,0.135,63.41,3.047,2.917,1.448,8.28,51,0.05,0.94,23,269,193,374,0.52,16,1.01,0.1,0.0,1.28,7.5,Meats & Fish,Fish,Flounder,3 oz,Little or None,0,"Flounder, breaded or battered, baked",95.0,1010;IMPUTED VALUES;Breading/coating;Flour as an ingredient;Imputed value
300.1,"Fish, not fried, NFA",26115160,Flounder,"Flounder, steamed or poached",26115160,0,0,0,0.0,57,81.7,0.0,0,0,1.112,15.61,10,0.023,33.4,0.0,0.022,79.84,0.673,0.47,0.555,2.43,27,0.024,0.23,20,285,171,414,0.4,10,1.21,0.099,0.0,0.79,0.1,Meats & Fish,Fish,Flounder,3 oz,Little or None,0,"Flounder, steamed or poached",0.0,"1009;IMPUTED VALUES;Food, NFS;Without carbohydrate;Imputed value"
300.1,"Fish, not fried, NFA",26117120,Haddock,"Haddock, baked or broiled, fat added",26117120,0,0,0,0.1,66,79.5,0.0,0,0,3.903,19.93,19,0.066,31.7,0.04,0.022,75.03,1.65,1.753,0.63,4.33,14,0.026,0.22,26,278,351,396,0.39,19,2.01,0.31,0.5,1.0,4.6,Meats & Fish,Fish,Haddock,3 oz,Little or None,0,"Haddock, baked or broiled",50.0,"1008;IMPUTED VALUES;Food, NFS;With carbohydrate;Imputed value"
300.1,"Fish, not fried, NFA",26117160,Haddock,"Haddock, steamed or poached",26117160,0,0,0,0.0,68,81.7,0.0,0,0,3.591,20.5,17,0.065,32.6,0.0,0.02,78.3,0.072,0.205,0.117,0.57,14,0.026,0.21,24,257,306,399,0.4,17,1.96,0.283,0.0,0.57,0.1,Meats & Fish,Fish,Haddock,3 oz,Little or None,0,"Haddock, steamed or poached",0.0,"1009;IMPUTED VALUES;Food, NFS;Without carbohydrate;Imputed value"
300.1,"Fish, not fried, NFA",26119100,Herring,"Herring, raw",26119100,0,0,0,0.0,60,65.0,0.0,0,0,3.217,17.96,28,0.233,36.5,0.0,0.092,72.05,3.736,2.133,2.04,9.04,57,0.092,1.1,32,236,327,90,0.99,28,13.67,0.302,0.7,1.07,0.1,Meats & Fish,Fish,Herring (Atlantic & Pacific),3 oz,Very Low,1,"Herring, raw",0.0,"1009;IMPUTED VALUES;Food, NFS;Without carbohydrate;Imputed value"
300.1,"Fish, not fried, NFA",26119180,Herring,"Herring, pickled",26119180,0,0,0,9.64,13,104.1,0.0,0,0,3.3,14.19,258,0.139,58.5,7.71,0.036,55.22,11.947,1.679,2.381,18.0,77,0.105,1.22,8,89,69,870,0.53,258,4.27,0.17,0.0,1.71,0.2,Meats & Fish,Fish,Herring (Atlantic & Pacific),3 oz,Very Low,1,"Herring, pickled",50.0,"1008;IMPUTED VALUES;Food, NFS;With carbohydrate;Imputed value"
300.1,"Fish, not fried, NFA",26121120,Mackerel,"Mackerel, baked or broiled, fat added",26121120,0,0,0,0.1,76,80.3,0.0,0,0,10.79,23.34,41,0.426,50.8,0.04,0.18,53.45,7.097,5.074,4.086,18.31,20,0.098,1.81,73,228,423,421,0.79,41,7.56,0.414,1.4,2.09,8.6,Meats & Fish,Fish,Mackeral,3 oz,Little or None,0,"Mackerel, baked or broiled",50.0,"1008;IMPUTED VALUES;Food, NFS;With carbohydrate;Imputed value"
300.1,"Fish, not fried, NFA",26121180,Mackerel,"Mackerel, canned",26121180,0,0,0,0.0,79,85.0,0.0,0,0,6.18,23.19,130,0.212,37.7,0.0,0.04,69.17,2.225,1.651,1.857,6.3,241,0.147,2.04,37,301,194,379,1.02,130,6.94,0.21,0.9,1.03,0.1,Meats & Fish,Fish,Mackeral,3 oz,Little or None,0,"Mackerel, canned",0.0,"1009;IMPUTED VALUES;Food, NFS;Without carbohydrate;Imputed value"
300.1,"Fish, not fried, NFA",26137120,Salmon,"Salmon, baked or broiled, made with oil",26137120,0,0,0,0.1,56,115.7,0.0,0,0,9.285,25.06,39,0.122,38.4,0.04,0.088,65.39,3.228,2.546,1.507,9.15,9,0.077,0.47,33,319,449,405,0.48,39,4.57,0.673,0.5,0.93,4.9,Meats & Fish,Fish,Salmon (all types),4 oz,Little or None,0,"Salmon, baked or broiled",50.0,"1008;IMPUTED VALUES;Food, NFS;With carbohydrate;Imputed value"
300.1,"Fish, not fried, NFA",26137190,Salmon,"Salmon, smoked",26137190,0,0,0,0.0,23,89.0,0.0,0,0,4.72,18.28,26,0.101,32.4,0.0,0.023,72.0,2.023,0.995,0.929,4.32,11,0.23,0.85,18,164,175,672,0.31,26,3.26,0.278,0.0,1.35,0.1,Meats & Fish,Fish,Salmon (all types),4 oz,Little or None,0,"Salmon, smoked",0.0,"1009;IMPUTED VALUES;Food, NFS;Without carbohydrate;Imputed value"
300.1,"Fish, not fried, NFA",26139180,Sardines,"Sardines, canned in oil",26139180,0,0,0,0.0,142,75.0,0.0,0,0,5.245,24.62,32,0.227,52.7,0.0,0.08,59.61,3.869,5.148,1.528,11.45,382,0.186,2.92,39,490,397,307,1.31,32,8.94,0.167,0.0,2.04,2.6,Meats & Fish,Fish,Sardines,1 can or 3.75oz,Little or None,0,"Sardines, canned in oil",0.0,"1009;IMPUTED VALUES;Food, NFS;Without carbohydrate;Imputed value"
300.1,"Fish, not fried, NFA",26149120,Swordfish,"Swordfish, baked or broiled, fat added",26149120,0,0,0,0.1,81,79.5,0.0,0,0,9.486,24.04,37,0.065,70.2,0.04,0.087,62.78,5.252,2.959,2.489,11.9,7,0.048,0.47,36,312,512,412,0.81,37,1.77,0.598,0.5,2.91,4.6,Meats & Fish,Fish,Swordfish,1 piece,Little or None,0,"Swordfish, baked or broiled",50.0,"1008;IMPUTED VALUES;Food, NFS;With carbohydrate;Imputed value"
300.1,"Fish, not fried, NFA",26149160,Swordfish,"Swordfish, steamed or poached",26149160,0,0,0,0.0,83,81.7,0.0,0,0,8.295,24.72,38,0.06,72.2,0.0,0.075,65.7,3.778,1.445,2.03,8.36,7,0.049,0.48,33,289,447,414,0.83,38,1.82,0.546,0.0,2.54,0.1,Meats & Fish,Fish,Swordfish,1 piece,Little or None,0,"Swordfish, steamed or poached",0.0,"1009;IMPUTED VALUES;Food, NFS;Without carbohydrate;Imputed value"
300.1,"Fish, not fried, NFA",26157120,Whiting,"Whiting, baked or broiled, made with oil",26157120,0,0,0,0.1,82,79.5,0.0,0,0,1.511,22.39,33,0.054,39.2,0.04,0.062,71.2,1.921,2.07,0.818,5.38,59,0.038,0.42,26,271,306,401,1.08,33,2.53,0.172,0.5,0.81,4.6,Meats & Fish,Fish,Whiting,3 oz,Little or None,0,"Whiting, baked or broiled",50.0,"1008;IMPUTED VALUES;Food, NFS;With carbohydrate;Imputed value"
300.1,"Fish, not fried, NFA",26303100,Clams,"Clams, raw",26303100,0,0,0,3.57,30,65.0,0.0,0,0,0.35,14.67,90,0.04,30.6,0.0,0.015,78.98,0.12,0.192,0.187,0.96,39,0.053,1.62,19,198,46,56,0.51,90,11.28,0.01,0.0,0.68,0.2,Meats & Fish,Fish,"Clams, raw",3 oz,Little or None,0,"Clams, raw",50.0,"1008;IMPUTED VALUES;Food, NFS;With carbohydrate;Imputed value"
300.1,"Fish, not fried, NFA",26305110,Crab,"Crab, cooked, NS as to cooking method",26305110,0,0,0,0.0,96,80.4,0.0,0,0,2.729,17.76,1,0.092,42.6,0.0,0.023,79.17,0.128,0.256,0.2,0.74,91,0.809,0.5,36,232,257,647,3.78,1,3.31,0.155,3.3,1.83,0.3,Meats & Fish,Fish,Alaskan King Crab,3 oz or 1/2 leg,Little or None,0,"Crab, cooked, NS as to cooking method",0.0,"1009;IMPUTED VALUES;Food, NFS;Without carbohydrate;Imputed value"
300.1,"Fish, not fried, NFA",26305120,Crab,"Crab, baked or broiled, fat added",26305120,0,0,0,0.09,116,96.5,0.0,0,0,3.111,21.31,1,0.089,51.1,0.03,0.025,71.23,1.694,1.823,0.743,4.56,109,0.97,0.6,43,279,310,776,4.54,1,3.77,0.177,4.2,2.63,4.7,Meats & Fish,Fish,Alaskan King Crab,3 oz or 1/2 leg,Little or None,0,"Crab, baked or broiled",50.0,"1008;IMPUTED VALUES;Food, NFS;With carbohydrate;Imputed value"
300.1,"Fish, not fried, NFA",26319130,Shrimp,"Shrimp, steamed or boiled",26319130,0,0,0,1.16,161,103.3,0.0,0,0,1.702,17.37,62,0.014,37.8,0.0,0.023,77.75,0.231,0.377,0.333,1.29,69,0.209,0.24,24,218,101,347,1.24,62,0.85,0.185,0.0,1.68,0.4,Meats & Fish,Fish,Shrimp,3 oz,Little or None,0,"Shrimp, steamed or boiled",50.0,"1008;IMPUTED VALUES;Food, NFS;With carbohydrate;Imputed value"
300.2,"Fish, oysters",26315100,Oysters,"Oysters, raw",26315100,0,0,0,2.72,40,65.0,0.0,0,0,0.925,5.71,13,0.09,19.7,0.62,0.018,89.04,0.253,0.528,0.474,1.71,59,2.858,4.61,18,97,156,85,39.3,13,8.75,0.031,0.0,0.85,1.0,Meats & Fish,Fish,Oysters,3 oz,Little or None,0,"Oysters, raw",50.0,"1008;IMPUTED VALUES;Food, NFS;With carbohydrate;Imputed value"
